FileName,LayerName,Group,Source,Categorical
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_2006.tif,peakdates1_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_2007.tif,peakdates1_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_2008.tif,peakdates1_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_2009.tif,peakdates1_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates1\EVI_peakdates1_Average.tif,peakdates1_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_2000.tif,peakdates2_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_2001.tif,peakdates2_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_2002.tif,peakdates2_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_2003.tif,peakdates2_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_2004.tif,peakdates2_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_2005.tif,peakdates2_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_2006.tif,peakdates2_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_2007.tif,peakdates2_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_2008.tif,peakdates2_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_2009.tif,peakdates2_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\peakdates2\EVI_peakdates2_Average.tif,peakdates2_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_2000.tif,qualityFlag_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_2001.tif,qualityFlag_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_2002.tif,qualityFlag_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_2003.tif,qualityFlag_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_2004.tif,qualityFlag_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_2005.tif,qualityFlag_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_2006.tif,qualityFlag_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_2007.tif,qualityFlag_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_2008.tif,qualityFlag_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_2009.tif,qualityFlag_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\qualityFlag\EVI_qualityFlag_Average.tif,qualityFlag_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_2000.tif,RMSE_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_2001.tif,RMSE_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_2002.tif,RMSE_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_2003.tif,RMSE_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_2004.tif,RMSE_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_2005.tif,RMSE_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_2006.tif,RMSE_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_2007.tif,RMSE_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_2008.tif,RMSE_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_2009.tif,RMSE_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\RMSE\EVI_RMSE_Average.tif,RMSE_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_2000.tif,seasonlengths1_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_2001.tif,seasonlengths1_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_2002.tif,seasonlengths1_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_2003.tif,seasonlengths1_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_2004.tif,seasonlengths1_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_2005.tif,seasonlengths1_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_2006.tif,seasonlengths1_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_2007.tif,seasonlengths1_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_2008.tif,seasonlengths1_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_2009.tif,seasonlengths1_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths1\EVI_seasonlengths1_Average.tif,seasonlengths1_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2000.tif,seasonlengths2_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2001.tif,seasonlengths2_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2002.tif,seasonlengths2_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2003.tif,seasonlengths2_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2004.tif,seasonlengths2_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2005.tif,seasonlengths2_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2006.tif,seasonlengths2_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2006.tif,seasonlengths2_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2007.tif,seasonlengths2_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2008.tif,seasonlengths2_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_2009.tif,seasonlengths2_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\seasonlengths2\EVI_seasonlengths2_Average.tif,seasonlengths2_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_2000.tif,smallintegrals1_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_2001.tif,smallintegrals1_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_2002.tif,smallintegrals1_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_2003.tif,smallintegrals1_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_2004.tif,smallintegrals1_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_2005.tif,smallintegrals1_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_2006.tif,smallintegrals1_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_2007.tif,smallintegrals1_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_2008.tif,smallintegrals1_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_2009.tif,smallintegrals1_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals1\EVI_smallintegrals1_Average.tif,smallintegrals1_Average,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_2000.tif,smallintegrals2_2000,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_2001.tif,smallintegrals2_2001,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_2002.tif,smallintegrals2_2002,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_2003.tif,smallintegrals2_2003,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_2004.tif,smallintegrals2_2004,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_2005.tif,smallintegrals2_2005,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_2006.tif,smallintegrals2_2006,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_2007.tif,smallintegrals2_2007,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_2008.tif,smallintegrals2_2008,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_2009.tif,smallintegrals2_2009,MODIS Phenology,EVI (230 m),N
\\IGSKBACBVMFS002\InvasivesNAS$\Phenology Share\FinalMosaics_WGS84Sinusoidal\MOD09Q1P_EVI\smallintegrals2\EVI_smallintegrals2_Average.tif,smallintegrals2_Average,MODIS Phenology,EVI (230 m),N
